level_0,index,Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id,background
3600,2800,"Why can't people just think of others and do the right thing?  PLEASE! It's not hard. COVID19 is not a game. 

The more we work together the sooner this ends 

#COVID19Vic #MaskUpMelbourne",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18,"The term ""stay at home orders"" can also be referred to as shelter-in-place orders, as seen in the San Francisco Bay Area during the COVID-19 outbreak in March 2020. In Melbourne and Sydney, the slang term ""iso"" is commonly used to mean self-isolation or stay-at-home orders. Studies in 2021 have shown that these orders are effective in keeping people at home during times of crisis. The COVID-19 pandemic has led to various forms of restrictions globally, including stay-at-home orders, curfews, quarantines, and lockdowns like the Singapore circuit breaker measures in 2020. Additionally, only 5% of US adults surveyed in May 2020 supported the implementation of stay-at-home orders and nonessential business closures as government strategies to address the pandemic."
3601,2801,"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real.",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"The term ""stay-at-home orders"" refers to directives issued by authorities during the COVID-19 pandemic to restrict individuals from leaving their residences unless for essential activities. These orders are also known as confinement, self-isolation, quarantine, lockdown, or strict social distancing measures. Such measures were implemented globally in response to the pandemic to control the spread of the virus. In some regions, these orders were accompanied by curfews and restrictions on nonessential businesses. Despite their effectiveness in reducing transmission, only 5% of US adults surveyed during a specific period supported stay-at-home orders and closures of nonessential businesses as government-mandated COVID-19 mitigation efforts."
3602,2802,"The objectives of the Victorian government's measures are twofold:
- to reduce the number of people moving around
- to reduce workplace transmissions
These goals need to be kept in mind by all of us or we'll be in ""lockdown"" for longer than we need to.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"The background information related to stay-at-home orders is that they can also be referred to as safer-at-home order, movement control order, or lockdown restrictions, depending on the region. These orders are implemented by government authorities as a mass quarantine strategy to control the spread of epidemics or pandemics. The term ""iso"" is commonly used in places like Melbourne and Sydney to colloquially refer to stay-at-home orders, stemming from the abbreviation of self-isolation. It's important to note that some officials are concerned that using the term ""lockdown"" might create misconceptions regarding the extent of restrictions imposed."
3603,2803,We are going to a very crucial stage of COVID-19      #BeSafe,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"Stay-at-home orders, colloquially known as quarantine or lockdown, have caused some confusion due to the term ""lockdown"" potentially implying extreme measures including door-to-door searches. However, in reality, a lockdown typically involves immediately hiding, locking doors, turning off lights, and staying away from windows. Various regions globally, such as the San Francisco Bay Area and Singapore, have implemented stay-at-home orders or lockdowns to combat the spread of COVID-19. It is important for officials to clarify the terminology used to prevent misconceptions and ensure public cooperation."
3604,2804,@TcameronTodd Wow... I’m speechless :no_mouth: zero empathy or compassion let alone understanding what this virus truly is! I wondered if her tune would be different if she or one of her loved ones caught the virus .... #noclue #nocompassion #MaskupMelbourne #CovidVic,stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18,"The use of the term ""shelter-in-place"" by some officials like Governor Andrew Cuomo was criticized for potentially causing panic due to its association with dangerous situations like active shootings or nuclear wars. Mayor Lori Lightfoot of Chicago aimed to clarify Illinois' stay-at-home order by distinguishing it from a lockdown or martial law. In Australia, terms like ""iso"" are commonly used to refer to self-isolation or stay-at-home orders. Around the world, various measures such as stay-at-home orders, curfews, and quarantines were implemented in response to the COVID-19 pandemic, with some public support for these government-mandated restrictions."
3605,2805,"@SummerSongGirl Exactly.. our healthcare system is maxed out because people can follow guidelines to save their lives

#WearAMask",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"Stay-at-home orders, also known as stay in place orders or shelter-in-place orders, are directives issued by governmental authorities during emergencies or pandemics like the COVID-19 pandemic. These orders typically restrict individuals from leaving their homes, except for essential activities such as grocery shopping, medical appointments, or outdoor exercise. Such orders are aimed at reducing the spread of infectious diseases by limiting social interactions and preventing gatherings. Exceptions to the orders are usually made for essential workers, such as healthcare professionals, and for specific circumstances like outdoor recreation with limited group sizes. The effectiveness of stay-at-home orders in curbing the transmission of diseases has been evidenced in studies, prompting their widespread enforcement in various countries during health crises."
3606,2806,Before and after/That's how I see my life now/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #before #beforeandafter #CoronavirusPandemic #ShelterInPlace #WearADamnMask,stay at home orders,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18,"The text mentions the implementation of stay-at-home orders in various regions in response to the COVID-19 pandemic. These orders are part of a range of measures, such as lockdowns, curfews, and quarantines, enforced globally to limit the spread of the virus. The term ""shelter-in-place"" and ""stay-at-home"" were used interchangeably in the United States to convey the same directive of residents staying home to control the outbreak. Compliance with such orders was found effective in a 2021 study in encouraging people to remain at home and adhere to social distancing guidelines when venturing outdoors for essential activities."
3607,2807,"Stay safe before staying alert! &amp; don’t be going to your local for a cheeky pint, even if people are acting like it’s over.............it ain’t x",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18,"In the context of stay-at-home orders, it is important to understand the various terms used such as ""shelter-in-place"", which refers to a restriction where residents are required to remain at home. These orders sometimes allow for outdoor activities while emphasizing social distancing measures. Additionally, the implementation of lockdown procedures involves actions like hiding, locking doors, and turning off lights to stay safe during an emergency. It is vital to note that these measures were widely enforced globally in response to the COVID-19 pandemic."
3608,2808,Looking forward to embracing my new role tomorrow within the Community Rapid Intervention Service and getting back to what I do best. @CrisRapid #Nursing #StayAtHome,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18,"The text refers to different terms such as ""stay at home orders"" and other related terms, which are different names for government measures that restrict movement of a population during an epidemic or pandemic. These orders typically require residents to remain at home except for essential tasks or work in essential businesses. These measures are used as a mass quarantine strategy to control the spread of infectious diseases."
3609,2809,"Wear a mask, stay at home and clean up after visiting the beach.
Keepin it real as my top friend @FatBoyNunn would say.
#dontbeachump",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"The term ""stay at home orders"" refers to official mandates, like the shelter-in-place order in the San Francisco Bay Area, issued to residents to remain indoors to combat the spread of COVID-19. These orders often permit outdoor activities while enforcing social distancing guidelines. Studies have shown that stay-at-home orders effectively encouraged individuals to stay home during the pandemic, leading to reduced transmission rates. These orders, alongside curfews and quarantines, were implemented worldwide in response to the global health crisis caused by COVID-19."
3610,2810,"#coronavirus is going to keep surging if we don’t listen to the advice and follow the guidelines. Yes it’s boring, restricting but many people’s lives depend on it.",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"The text refers to stay-at-home orders, which are also known as safer-at-home orders, movement control orders (common in Southeast Asia), or lockdown restrictions (in the United Kingdom). These orders are government directives that limit the movement of the population as a mass quarantine strategy during an epidemic or pandemic. They require residents to stay home except for essential tasks or work in essential businesses. The terms quarantine and lockdown are often used interchangeably with stay-at-home orders.
This background information highlights the various terms and nuances associated with stay-at-home orders, illustrating their purpose as a tool to suppress or mitigate the spread of infectious diseases like the COVID-19 pandemic."
3611,2811,"Let that be a lesson to us “civilised” civilly disobedient twats: when you behave like absolute barbarous hooligans, you get results with government. Just ask SADTU and the Taxi industry. We should learn from them. #cyrilramaphosa #LockdownSA",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18,"The term ""stay-at-home orders"" is often colloquially referred to as quarantine or lockdown, though there is a concern that the latter term could be misconstrued as suggesting forceful confinement of infected individuals. Lockdown procedures typically involve actions like hiding, locking doors, turning off lights, and staying away from windows, and can sometimes be associated with martial law. The term ""lockdown laws"" was used to describe movement restrictions in the UK during the COVID-19 pandemic, while measures taken in Singapore were referred to as a ""circuit breaker."""
3612,2812,@ericgarcetti Mr. Mayor it is time to shut it down please help us. Save us from our selves,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"In March 2020, amidst the COVID-19 outbreak, San Francisco Bay Area authorities issued a shelter-in-place order, later superseded by California Governor Gavin Newsom's stay-at-home order for the entire state. Governor Andrew Cuomo of New York criticized the use of the term shelter-in-place due to negative connotations, while Mayor Lori Lightfoot of Chicago clarified Illinois' stay-at-home order wasn't a lockdown or martial law. Public opinion on stay-at-home orders stood at 5% during a May survey. These measures were part of government-mandated COVID-19 mitigation strategies."
3613,2813,Free cure: Stay the f**k at home #StayAtHome,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18,"The sentence ""Target: stay at home orders"" can be expanded to ""The authorities in San Francisco Bay Area in the United States issued a shelter-in-place order in March 2020 to control the outbreak of COVID-19."" Additional valuable background information is that stay-at-home orders were also referred to as shelter-in-place orders in the United States and colloquially as ""iso"" in Melbourne and Sydney. Stay-at-home orders were found effective in causing people to stay home during the COVID-19 pandemic, with numerous such orders enforced globally in response to the crisis."
3614,2814,"@GavinNewsom I get that you’re scared of your very rich donors getting upset about a short term shutdown delaying their obscene profits, but the rest of us are scared of losing our lives or being bankrupted by the healthcare costs associated w/ COVID-19. #ShutdownCA",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18,"The directive for residents in the San Francisco Bay Area to remain at home in March 2020 to curb the spread of COVID-19 was termed a shelter-in-place order. However, Governor Gavin Newsom renamed it a stay-at-home order when he implemented a state-wide mandate for California. Governor Andrew Cuomo of New York criticized the use of shelter-in-place due to its negative connotations. It's important to note that there is no clear jurisdiction for imposing a lockdown on states by either federal or state governments. The survey conducted in May revealed that approximately 5% of US adults supported stay-at-home orders and business closures as COVID-19 mitigation measures."
3615,2815,"Guys PLEASE, idk how much I can stress this but PLEASE!!! Stay y’all asses at home, wear y’all masks, wash your hands and sanitize your surroundings, I got COVID-19 and this is a Nightmare.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18,"Stay-at-home orders during the COVID-19 pandemic have been commonly referred to as quarantine or lockdown, with concerns that the term ""lockdown"" may imply extreme measures like door-to-door searching for infected individuals. In the United States, authorities in San Francisco Bay Area issued a shelter-in-place order in March 2020 to control the outbreak. Studies have shown that such orders effectively lead to people staying home. The pandemic has seen a global enforcement of various restrictions, including stay-at-home orders, curfews, and quarantines."
3616,2816,"It is all about our life, for our safety..  Please stay home.. That's the only way we can fight against  the pandemic #Covide-19.
Please and please",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"The term ""stay-at-home order"" refers to directives issued by authorities requiring people to remain in their residences to help control the spread of COVID-19. Initially known as a ""shelter-in-place order"" in the San Francisco Bay Area, it became a common measure employed by states and counties across the United States. A 2021 study confirmed that these orders effectively influenced people to adhere to staying home during the pandemic. This measure was just one of the many restrictions, including curfews and quarantines, implemented globally in response to the ongoing COVID-19 crisis."
3617,2817,@GovMikeDeWine Now please close bars &amp; indoor dining,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"The text you provided touches on the topic of ""stay-at-home orders."" These orders, also known as shelter-in-place orders, are put in place during times of crisis, such as the COVID-19 pandemic, to limit the spread of the virus. It's important to note that stay-at-home orders typically allow for outdoor activities, but non-essential businesses may be closed or transition to remote work. Different regions may use varying terminologies for these orders, such as California opting for ""stay-at-home"" over ""shelter-in-place."" The public's perception of the terms used can influence their response to the orders, as seen in Governor Cuomo's concerns about the panic associated with the term ""shelter-in-place."""
3618,2818,"Remember Eid will come again, 
No need to risk life. 
#StayAtHome",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"Sure! Here is an expanded version of the provided sentence:

""In various regions, governments have implemented stay at home orders, also referred to as round-the-clock curfews or shelter-in-place orders, to combat the spread of COVID-19. These orders typically require residents to remain indoors except for essential activities, following social distancing guidelines. Stay-at-home orders have been part of the global response to the pandemic, alongside curfews, quarantines, and other restrictions.""

Given the information from Wikipedia, it is valuable to note that the terminology for such mandates varies geographically, with some areas using terms like shelter-in-place while others prefer stay-at-home. The primary goal behind these orders is to limit the movement of individuals in order to contain the virus. Additionally, different jurisdictions may have slightly varying rules and exceptions within their stay-at-home orders, such as allowing outdoor activities or specifying guidelines for social distancing when leaving the residence."
3619,2819,"DON'T RELY ABSOLUTELY 
on N95 , sanitizer or PPE 

Only guarantee for covid-19 prevention is social distancing

Avoid crowds in any means",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18,"The context of stay-at-home orders is integral to understanding the implementation of measures such as confinement, self-isolation, quarantine, lockdown, or intense social distancing. Specific actions during a lockdown include hiding, locking doors, turning off lights, and avoiding windows. Some orders allow limited outdoor activities, enforcing social distancing rules when outside. Notably, different regions have varying regulations on outdoor exercises, recreation, and gatherings during stay-at-home orders amidst the global COVID-19 pandemic."
3620,2820,"@ProjectLincoln There is no vaccine
This is 1918
Wear a mask
Social distance
And keep your hands clean

#StayHome 
#StayAtHome",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18,"The term ""stay at home orders"" refers to directives issued by authorities to have residents remain at home to control the spread of COVID-19. In the San Francisco Bay Area, this was known as a shelter-in-place order. Similarly, in other parts of the United States and cities like Melbourne and Sydney, stay-at-home orders were also put in place under different names, such as iso for self-isolation. Research shows that these orders have been effective in encouraging people to stay home during the pandemic. Such measures, including curfews and quarantines, have been implemented globally in response to the COVID-19 crisis."
3621,2821,"Sending thanks and warm thoughts to all of you who are working through these challenging times.Being on the frontline isn’t easy, but it is very much appreciated.#StayAtHome",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"Stay-at-home orders, also known as quarantine or lockdown, have been implemented globally in response to the COVID-19 pandemic. Officials have expressed concerns about the term ""lockdown"" potentially leading to misconceptions about forced quarantines. In the United States, these orders are often referred to as shelter-in-place orders or stay-at-home orders. 5% of US adults surveyed in May supported these measures as government-mandated strategies for COVID-19 mitigation."
3622,2822,"@alyxei1 #IStandWithDan he is doing a great job to get us through this lockdown, we all need to support @DanielAndrewsMP in our actions now",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18,"The text mentions ""stay-at-home orders,"" which refers to measures put in place by governments to restrict movement and gatherings during the COVID-19 pandemic. These orders are also known as ""lockdown laws"" in some countries like the UK. The term ""shelter-in-place"" is criticized by Governor Andrew Cuomo as it may induce panic due to its association with emergency situations like active shootings. The use of stay-at-home orders and closures of nonessential businesses has been supported by a percentage of US adults as a government-mandated COVID-19 mitigation strategy."
3623,2823,I went to the mall. Because of a broken phone. It was weird. Not sure why people are going there for fun. There were people in line waiting to get in at some stores. Many stores were dark. Temp checks at Apple (does it matter if 40% of the infected are asymptomatic)?,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18,"The statement ""Target: stay at home orders"" likely refers to government-imposed restrictions on movement outside the home during the COVID-19 pandemic. The restrictions vary but generally include limitations on non-essential activities, closures of businesses not essential to daily life, and enforcement of social distancing measures. Stay-at-home orders were implemented globally in response to the pandemic, with examples such as Singapore's circuit breaker measures. Despite some support for these orders as a strategy to mitigate the spread of COVID-19, there were differing opinions on their effectiveness."
3624,2824,August already #sigh  - I have saved a lot of money in gas this year... and driving 10 miles seems like a big drive.. #covidlife2020 #WearAMask #digdeep,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"When the authorities in San Francisco Bay Area issued a shelter-in-place order in March 2020 to control the outbreak of COVID-19, it required residents to stay at home. Some orders allowed residents to go outside for outdoor activities while adhering to social distancing rules. Certain places permitted outdoor exercise, limited gatherings, and recreation as part of stay-at-home orders. Multiple stay-at-home orders, curfews, quarantines, and lockdown measures were enforced globally in response to the COVID-19 pandemic. These measures aimed to minimize the spread of the virus and protect public health."
3625,2825,"My new mantra:   ""Better safe than covid!""    #Covid19  #socialdistancing #mantra ",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18,"The sentence refers to stay-at-home orders, which are government mandates that limit people's movements during an epidemic or pandemic to mitigate its spread. These orders can go by different names such as safer-at-home, movement control, or lockdown restrictions. Residents are typically required to stay home except for essential tasks or work in essential businesses, and terms like (self-) quarantine, (self-) isolation, or lockdown are often used interchangeably with these orders. In some regions like Melbourne and Sydney, the abbreviation ""iso"" is colloquially used to refer to self-isolation mandates. Some orders may permit outdoor activities, but social distancing measures are still enforced when residents are outside."
3626,2826,"@WesLeyDoutCold @ElijahSchaffer well what if they are unable to breathe haven’t eaten anything and barely drank anything for the past week due to the virus. can we just take it serious, i’d love everything going back to normal but that won’t happen if we keep spreading this virus.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18,"Stay-at-home orders, also known as quarantine or lockdown, have been implemented globally in response to the COVID-19 pandemic. Some officials have expressed concerns about the term ""lockdown"" causing misconceptions about its severity, such as door-to-door searches for infected individuals. In the United States, authorities in San Francisco Bay Area issued a ""shelter-in-place"" order in March 2020 to combat the outbreak. A survey conducted in May showed that 5% of US adults supported stay-at-home orders and nonessential business closures as COVID-19 mitigation strategies."
3627,2827,"Amitabh ji must have taken al precautions still he is positive ,its scary to even imagine who all daily going out without mask.

#WearAMask",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18,"The sentence refers to ""stay at home orders,"" which are government mandates for individuals to remain in their homes except for essential activities. Such orders may also be known as lockdown procedures, which require people to hide, lock doors, and stay away from windows. They are typically implemented during emergencies like the COVID-19 pandemic to promote social distancing and prevent the spread of the virus. Stay-at-home orders have been a common response globally to curb the transmission of COVID-19."
3628,2828,"What happen to our world is like in a movie title 'Bird Box'
But the different; we are dealing to the virus, in order to be safe we need to stay in side our house to be safe.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18,"The term ""stay-at-home orders"" is used interchangeably with ""quarantine"" and ""lockdown."" However, there is concern that the term ""lockdown"" may imply stricter measures such as door-to-door searching. Different regions have used varying terminology, such as ""shelter-in-place order"" in San Francisco Bay Area in March 2020. Many countries globally enforced stay-at-home orders, curfews, and quarantines to combat the spread of COVID-19."
3629,2829,@CDCDirector Not my kids. They aren't dying for Trump!,stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18,"The term ""stay-at-home order"" was utilized by various US states when implementing statewide measures to combat the spread of COVID-19. Governor Andrew Cuomo of New York specifically criticized the use of ""shelter-in-place,"" pointing out its potential to induce panic due to associations with dangerous situations such as active shootings or nuclear warfare. Despite similarities in terminology, it is important to differentiate between stay-at-home orders and lockdowns, as the former typically permit limited movement for essential needs. Additionally, the US Centers for Disease Control and Prevention reported a significant level of public support for stay-at-home orders and business closures as strategies to mitigate the impact of the pandemic."
3630,2830,@OregonGovBrown Good! Cases are spiking and it's essential that action is taken to stop the spread.,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18,"The sentence ""Many regions implement stay-at-home orders during a pandemic, such as the one in March 2020."" can be expanded to ""In response to the COVID-19 outbreak, various regions enforced stay-at-home orders, which required residents to remain indoors except for essential activities to prevent the spread of the virus."" Relevant information includes the terms 'shelter-in-place order' used in the San Francisco Bay Area and 'stay-at-home order' announced by Governor Gavin Newsom in California, along with the global enforcement of similar restrictions during the pandemic. An irrelevant addition could be information about the historical origins of the term 'quarantine'."
3631,2831,What has ANY billionaire ever been asked to sacrifice for the good of the country? I’m asking since we’re being asked to sacrifice our health/lives &amp; the health/lives of our CHILDREN for the good of the market/economy! #GeneralStrike #TeachersStrike #HellNoWeWontGo,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18,"The proper term for the stay-at-home order issued by San Francisco authorities in March 2020 was referred to as a shelter-in-place order. Governor Andrew Cuomo expressed concern about using the term shelter-in-place due to its association with emergency situations like active shootings or nuclear wars. Stay-at-home orders, curfews, and quarantines have been implemented globally in response to the COVID-19 pandemic. Only 5% of US adults surveyed supported such measures as government-mandated strategies for COVID-19 mitigation."
3632,2832,"40,000 new cases a day. Shut it down,now. All of it,period. Can we learn from Europe,Italy. Well, I guess the lack of self discipline in this country is the difference? This is war against a virus not each other. Just do it, #ShelterInPlace #COVID19Pandemic ",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18,"""Stay at home orders"" refer to government mandates instructing residents to remain at home to combat the spread of COVID-19. These orders are also known as shelter-in-place orders or stay-at-home orders, and they have been implemented in various regions worldwide. The measures have sparked debates, with only 5% of US adults surveyed in May 2020 stating their support for such restrictions. In the context of the COVID-19 pandemic, stay-at-home orders have become a widely used strategy by authorities to mitigate the spread of the virus."
3633,2833,"@OCDeptofEd Close the schools! Keep students, teachers and families safe and alive.  #Covid19 spread is much worse now.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18,"The authorities in the San Francisco Bay Area issued a shelter-in-place order in March 2020 to combat the spread of COVID-19. This order required residents to stay home to limit exposure to the virus. A 2021 study showed that these stay-at-home orders were effective in encouraging people to remain at home during the pandemic. This measure was part of a global response to COVID-19, with various countries implementing stay-at-home orders, curfews, and other restrictions to mitigate the spread of the virus."
3634,2834,"@VisitLB @LongBeachCity Why are you encouraging people to ""visit"" Long Beach during a pandemic? #COVIDー19 #StayAtHome ",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18,"The term ""stay at home orders"" refers to governmental directives for residents to remain in their homes in order to control the spread of COVID-19. In the San Francisco Bay Area, the order was initially referred to as a ""shelter-in-place"" order. However, when Governor Gavin Newsom extended the order statewide for California, the term ""stay-at-home order"" was used instead. These orders were implemented worldwide in response to the COVID-19 pandemic, with studies indicating that they were effective in encouraging people to stay home."
3635,2835,"The top news stories yesterday talked about how many ppl are dying, and the news stories today talk about what ppl are doing to get back outside and back to “normal life.” Ik some are eager to get back to “normal,” but they forget we’re still in QUARANTINE.",stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18,"Stay-at-home orders, colloquially known as quarantine or lockdown, have been implemented globally in response to the COVID-19 pandemic. Some officials are concerned that the term ""lockdown"" may be misleading as it could be associated with more extreme measures like door-to-door searching. In some regions, residents are allowed to leave their homes for outdoor activities while still adhering to social distancing guidelines. Various countries have enforced lockdowns with different levels of movement control and restrictions in place."
3636,2836,"With covid19 deaths now at five, I can’t impress it on anyone how important it is for us to continue being vigilant about our health. Please wear a mask, observe personal hygiene and if it is not necessary avoid crowded places.",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"Stay-at-home orders, also known as quarantine or lockdown, are measures implemented to enforce confinement, self-isolation, or strict social distancing during the COVID-19 pandemic. Some officials are cautious about using the term ""lockdown"" due to potential misconceptions it may create about extreme restrictions. These orders may allow residents to engage in outdoor activities while maintaining social distancing. A small percentage of US adults surveyed have shown support for these orders and business closures as strategies to mitigate the spread of COVID-19."
3637,2837,One day we won't have to distance. One day we won't have to wear masks. One day we won't have to stay home. One day COVID-19 won't be a threat any more. When that day comes... is up to you. #WearAMask #SocialDistance,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18,"The sentence ""Some orders allow residents to come out for outdoor activities"" reflects the varying degrees of restrictions imposed by stay-at-home orders during the COVID-19 pandemic. These orders often include exceptions for outdoor exercise and limited gatherings while emphasizing the need to maintain social distancing guidelines. The effectiveness of stay-at-home orders in encouraging people to stay home was highlighted by a 2021 study, underscoring their role in pandemic mitigation efforts."
3638,2838,"Please don’t grow complacent - Social distance (1.5m), limit your time in enclosed public places, wear a mask, wash your hands, cover coughs and sneezes, get tested when symptomatic and check in on your neighbours and friends :soap: :house_with_garden: :mask: :hospital:  #COVID19Aus",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"Stay-at-home orders, also known as confinement, isolation, quarantine, or lockdown, have been implemented worldwide in response to the COVID-19 pandemic. In places like Melbourne and Sydney, ""iso"" is a slang term for self-isolation. These orders typically emphasize strict social distancing measures and may allow limited outdoor activities and gatherings. It's important to note that these measures aim to prevent close contact with individuals outside of one's household to curb the spread of the virus."
3639,2839,"I understand as social creatures we NEED to see each other IRL, but at what cost? How many more could die of #COVID19 if we send our kids to a building w/thousands of other people? #WeAreTPS ",stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18,"The sentence could be expanded as follows: ""In some regions, residents are required to stay at home as mandated by government orders to prevent the spread of COVID-19. These orders typically allow for outdoor activities while enforcing social distancing rules. Some places permit leaving home for specific outdoor exercises, recreation, or limited gatherings, as long as individuals do not establish close contact with others outside their household. Stay-at-home orders have been effective in encouraging people to remain home during the pandemic, with various restrictions such as curfews and quarantines being implemented globally."""
3640,2840,Thank you for your help @AUThackeray @OfficeofUT @mybmcwardKW @mybmc. We were able to get the plasma but unfortunately he passed away in the morning. Big thumbs up to the work done by everyone at grassroot level. Covid is real.,stay at home orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18,"The sentence ""stay at home orders"" can be expanded to ""orders issued by authorities instructing residents to remain at home to contain the spread of a contagious disease such as COVID-19."" These orders are distinguished from lockdowns, as they allow limited movement for essential activities. Various measures such as social distancing and restrictions on gatherings are typically in place when residents are allowed to leave their homes. Stay-at-home orders have been implemented globally in response to the COVID-19 pandemic, showing effectiveness in reducing people's mobility outside their homes."
3641,2841,@AISDSupt A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true. #virtualclassrooms,stay at home orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18,"The abbreviation ""stay-at-home orders"" in the sentence refers to government-mandated restrictions that require individuals to remain at home to prevent the spread of COVID-19. This measure was widely supported by the US population during the pandemic, as reported by the US Centers for Disease Control and Prevention. Stay-at-home orders, along with other restrictions like curfews and quarantines, were implemented globally as part of the response to the COVID-19 pandemic. The effectiveness of stay-at-home orders in encouraging people to stay home was confirmed by a study conducted in 2021."
